,objid,ra,dec,mag_u,mag_g,mag_r,mag_i,mag_z,spec_z,u_g_color,g_r_color,r_i_color,i_z_color,class
594,1237663783131152489,17.078106,-0.81174056,21.35771,19.72209,18.9886,18.51357,18.01654,0.1028524,1.707964,0.8993454,0.4467735,0.374321,GALAXY
595,1237663782594543780,17.69025,-1.1412278,20.77955,19.93293,19.43996,19.21584,18.90246,0.1101177,1.090937,0.4655743,0.3582649,0.140173,GALAXY
596,1237678598629360468,4.605323,3.6379667,23.03033,25.61002,23.54311,21.87964,20.64048,0.8640261,-2.736788,2.563036,1.981554,1.154945,GALAXY
597,1237678598629294778,4.44674839999999,3.6472905,24.50767,24.17723,22.36661,21.11364,20.05828,0.7024065,0.9596214,2.319054,1.189608,0.8879128,GALAXY
598,1237660958642143566,118.20663,22.516958,19.85959,18.70267,18.16315,17.94091,17.85297,2.78745e-05,1.153831,0.5289898,0.2094879,0.1076183,STAR
599,1237666340799971359,17.423792,1.1544771,20.84729,19.31293,18.33471,17.9313,17.63597,0.05014977,1.439661,0.7061033,0.3748808,0.2356739,GALAXY
600,1237678776332059041,3.23266890000002,4.0989109,24.52347,24.66332,22.8514,21.40444,20.11821,0.0,-0.08413124,2.11936,1.397631,1.254122,GALAXY
601,1237678779014053959,357.82011,6.05315,19.80181,17.81362,17.12408,16.69903,16.23638,0.05877943,1.917101,0.8790503,0.4107018,0.3431568,GALAXY
602,1237666338652422328,17.355023,-0.60872195,20.10201,18.40222,17.64248,17.3203,16.96755,0.05453685,1.846769,0.8515968,0.386817,0.3009205,GALAXY
603,1237655692477595991,223.30021,-1.7655879,22.36778,21.33,19.06832,18.19098,17.71942,0.0001756314,1.100908,2.256697,0.8479462,0.4830856,STAR
604,1237657221485559987,159.18918,54.715306,22.85093,20.52471,19.62505,19.06589,18.8905,-0.0001914654,2.305122,0.9451694,0.5239201,0.1927071,STAR
605,1237678660888363044,2.78492360000001,4.2003622,23.75529,21.60397,22.45504,21.48432,19.8398,0.1381378,2.285923,-1.201189,0.9429417,1.998562,GALAXY
606,1237658801493508541,156.38671,51.194621,23.62264,22.3916,20.88198,20.30316,20.18896,0.0008097949,1.30534,1.497902,0.5882702,0.1063633,STAR
607,1237678598629557058,5.11764110000001,3.6965395,24.66154,23.80667,21.73017,20.77487,20.08625,0.5198173,1.431915,2.26396,0.9869156,0.6670094,GALAXY
608,1237666338652487803,17.479128,-0.49837189,20.7416,19.2049,18.46638,18.17033,17.85779,0.09484272,1.770891,0.8487206,0.3544102,0.2778587,GALAXY
609,1237666340800102461,17.7242,1.120685,20.66775,19.37011,18.52362,18.08787,17.82504,0.2036548,1.197456,0.750185,0.4102497,0.2272911,GALAXY
610,1237678663034143108,358.85063,5.962541,22.67867,21.55307,20.14989,19.61476,19.24438,0.2795868,1.405344,1.434204,0.5434074,0.3347778,GALAXY
611,1237678660888559874,3.32889569999998,4.3488715,20.98743,20.61953,20.39888,20.2339,19.91125,0.8947196,0.3998337,0.2474537,0.176527,0.28722,GALAXY
612,1237658304891388087,167.11488,59.953928,21.00479,18.34394,16.99474,16.00153,15.38543,7.19332e-05,2.709021,1.465425,0.962656,0.5651674,STAR
613,1237678620104523986,5.31880940000002,3.5108574,21.535,21.59343,21.59035,21.2044,21.10951,0.4062164,-0.02669144,-0.01475906,0.4103279,-0.05464554,GALAXY
614,1237652943162770240,330.60689,12.374948,24.06933,22.29948,20.64108,20.12588,19.76837,-0.0001833402,1.798021,1.673052,0.5051346,0.3564453,STAR
615,1237651494685311032,123.34504,47.284946,21.70432,19.76921,18.9029,18.80251,18.57635,-0.0002217134,1.97986,0.8622513,0.05268097,0.258646,STAR
616,1237657589242921390,159.98592,51.224338,24.09527,22.611,20.95879,19.0781,18.01427,-1.481764e-05,1.829298,1.646646,1.890968,1.04421,STAR
617,1237660958642274665,118.34593,22.670267,19.3862,17.88087,17.32575,17.16467,17.10289,8.796835e-06,1.510918,0.5355721,0.1644192,0.05175209,STAR
618,1237667291569324494,118.8184,10.55371,22.49118,21.14325,19.96179,19.82425,19.84167,0.0001871072,1.364847,1.241528,0.1432781,-0.01690865,STAR
619,1237663784741961894,17.626081,0.53630364,20.21032,18.2971,17.42199,17.01486,16.51966,0.04449842,1.873892,0.8692188,0.417078,0.3496056,GALAXY
620,1237648722298863744,167.17837,0.79167008,20.63569,19.19121,18.54456,18.13494,17.80243,0.06730685,1.424059,0.707531,0.3938885,0.3051472,GALAXY
621,1237678598091965001,3.35003790000002,3.1746476,24.42543,23.91902,22.39007,21.28614,20.40911,0.6802303,2.211658,1.558634,1.145235,0.7257061,GALAXY
622,1237659120398893123,222.52658,49.254494,19.51312,18.45594,18.46562,18.53695,18.63052,-0.0001066437,1.050413,-0.02492332,-0.06634521,-0.09794998,STAR
623,1237653664181387327,141.53777,1.3717259,18.5059,17.21658,16.83222,16.70658,16.68936,0.0001499382,1.259027,0.4027481,0.128788,0.02701759,STAR
624,1237666339189162083,17.045385,-0.10131864,20.73,19.48015,18.75034,18.24311,17.77296,0.07819495,1.335775,0.5818195,0.3751078,0.2269726,GALAXY
625,1237654654177968282,132.2877,48.002331,18.28961,17.12002,17.05742,17.03221,17.05683,-0.0003790433,1.213457,0.05470085,0.0140419,-0.02064896,STAR
626,1237663783668088977,17.311361,-0.24670856,21.38211,20.39966,20.25724,19.98259,19.5747,0.07804652,1.20804,0.4203587,0.2652321,0.1386433,GALAXY
627,1237658611980632233,168.40674,47.947608,21.77872,19.25189,18.16668,17.77415,17.54946,-0.0002151854,2.600573,1.061588,0.3896255,0.2204742,STAR
628,1237663784749695089,35.30271,0.49009771,18.92841,18.04149,17.77416,17.67374,17.66389,0.000550097,0.907589,0.2524033,0.0888443,0.01770973,STAR
629,1237678663034142977,358.90285,5.853861,24.31455,22.22507,20.75347,20.21241,19.7575,0.2798895,2.611454,1.608297,0.5040913,0.4586143,GALAXY
630,1237660343924621360,118.78272,24.033394,18.35947,16.9109,16.38627,16.17686,16.09009,6.416938e-05,1.460253,0.5448456,0.1943378,0.09652138,STAR
631,1237657770712891563,160.85127,54.927288,21.34322,18.7859,17.55735,16.98882,16.66992,-0.0002947188,2.553585,1.23542,0.566267,0.3075294,STAR
632,1237663784749695082,35.29737,0.54330153,20.13456,18.20211,17.41018,17.15373,17.01301,2.242033e-05,1.935986,0.7771988,0.2637806,0.1308746,STAR
633,1237678598628770119,3.20712140000001,3.6250918,24.87041,23.66209,22.279,21.03485,20.314,0.7265124,1.929163,1.259922,1.08614,0.6825199,GALAXY
634,1237666339189555331,17.871164,-0.0035001737,20.84341,19.74266,19.20882,19.12474,18.81258,0.06128955,1.110802,0.4581776,0.2788544,0.1908684,GALAXY
635,1237648722835996836,167.72626,1.0919902,20.30806,19.48658,19.58274,19.79785,19.84756,0.003313482,0.8288336,0.1623335,0.04166031,-0.07302856,GALAXY
636,1237655693014466884,223.28411,-1.4211079,19.09078,17.97665,18.06458,18.15149,18.27486,8.317057e-05,1.147171,-0.1115894,-0.09964943,-0.1056576,STAR
637,1237658802566004943,151.97061,50.745266,23.90751,20.32372,18.55831,17.63508,17.14195,-9.408811e-05,3.491001,1.79841,0.8980331,0.517395,STAR
638,1237651272421343418,122.39295,47.617878,20.11404,19.07629,18.84783,18.75243,18.8216,3.873206e-05,1.0403,0.233408,0.1008301,-0.06890297,STAR
639,1237660765906010120,118.35141,22.911125,18.57415,17.25931,16.77729,16.59159,16.54958,0.0002045352,1.309996,0.4865952,0.1660137,0.06404305,STAR
640,1237663784741634189,16.86141,0.49210385,20.42207,19.32174,18.86671,18.63883,18.29908,0.09342611,1.089651,0.5068188,0.3473454,0.1567459,GALAXY
641,1237660561893622000,118.65864,22.990392,18.4816,17.03009,16.51067,16.32836,16.25469,-7.553007e-05,1.466652,0.5155487,0.1954575,0.06401634,STAR
642,1237666339189096571,16.88691,-0.01735811,20.72515,19.11993,18.41443,18.0556,17.7637,0.07993946,1.681101,0.7976913,0.3751984,0.2572823,GALAXY
643,1237648721762320487,167.89684,0.26282666,20.38958,18.46881,17.73011,17.3728,17.05466,0.06420593,1.880058,0.8209934,0.3906956,0.3049908,GALAXY
644,1237657858215313772,160.65638,51.180447,23.44778,22.61854,21.451,19.44898,18.44098,8.294616e-05,1.102375,1.174654,2.007517,0.9968433,STAR
645,1237669516903842772,357.34927,6.6548731,22.62332,24.49129,23.60739,22.17806,20.89412,0.9491951,-2.276022,2.229471,1.337976,1.123835,GALAXY
646,1237663784205090967,17.578785,0.13011808,19.54983,17.98064,17.3467,17.02748,16.69353,0.06566578,1.648668,0.7682858,0.3721514,0.260829,GALAXY
647,1237663278472626392,18.203845,0.84796926,23.13088,21.53702,19.85124,19.16638,18.77028,0.3678463,1.257418,1.774134,0.6496124,0.3649731,GALAXY
648,1237655109448827030,171.70557,60.198151,22.42886,20.01802,18.76404,18.26931,17.96073,-0.000547258,2.514765,1.273502,0.4801846,0.2926445,STAR
649,1237658203957887053,134.53945,36.522617,18.48212,17.28925,17.16963,17.1027,17.10654,0.0002966554,1.193588,0.1278419,0.05269051,-0.006929398,STAR
650,1237659118788214889,221.27135,48.07065,22.54766,20.07712,18.72582,17.62861,17.09978,-0.0001109221,2.648857,1.398594,1.016233,0.5557556,STAR
651,1237674650997162258,167.91512,0.43626773,23.54414,21.0975,19.42127,18.83501,18.48498,0.2681921,2.845688,1.551601,0.6148815,0.4161797,GALAXY
652,1237651252556857635,123.60469,47.709968,23.4589,21.70806,20.21948,18.99818,18.23841,0.000106852,1.877504,1.473738,1.216492,0.7647419,STAR
653,1237674651533902033,167.71227,0.92527691,20.29931,18.57812,17.7876,17.41851,17.18619,0.1518242,1.631536,0.7614746,0.3684196,0.3000221,GALAXY
654,1237658203420950606,134.68462,36.183124,17.16447,16.07048,15.80368,15.66906,15.66492,-5.447469e-05,1.087708,0.2974615,0.1022282,0.02572346,STAR
655,1237648720152559636,169.84092,-0.95010535,20.31729,18.56098,17.66034,17.09023,16.85026,0.07708023,1.81601,0.8423347,0.4135103,0.2963839,GALAXY
656,1237672839061045977,357.33464,5.2166834,23.97963,25.13204,22.42945,21.40668,20.22105,0.9319343,-0.1825542,3.690842,1.081339,1.171474,GALAXY
657,1237666338115551358,17.268626,-0.95266415,20.87369,19.06274,18.11543,17.72308,17.30708,0.1378187,1.897322,1.050354,0.4053478,0.3470097,GALAXY
658,1237674650997293183,168.25194,0.46773989,23.44092,21.1716,19.46586,18.89965,18.60313,0.3145204,3.060255,1.754927,0.5991993,0.3470058,GALAXY
659,1237667730731697083,123.36144,11.088128,25.03829,22.41236,20.94004,19.97234,19.46363,0.0001074773,3.22254,1.565113,0.9801865,0.5171432,STAR
660,1237651190817030222,122.77357,44.384139,23.00486,21.70806,21.17787,20.47662,20.39723,-5.30184e-06,1.38323,0.5485115,0.8911572,-0.191452,STAR
661,1237678778477641841,358.86458,5.788449,24.15369,21.23,19.78644,19.30692,19.13307,0.2806052,3.466925,1.359335,0.4929428,0.2314491,GALAXY
662,1237648722835931224,167.68081,1.2277447,19.0611,17.19631,16.38734,15.90479,15.57461,0.03771402,1.704814,0.7453222,0.3915253,0.2903404,GALAXY
663,1237678598628835942,3.45968299999998,3.60239,24.02236,21.90662,20.75801,20.2649,19.7045,0.340569,2.655424,1.203806,0.4479523,0.320631,GALAXY
664,1237666339189162199,17.086885,-0.15461277,22.37658,20.78226,19.27749,18.75685,18.32821,0.2905293,1.815241,1.56699,0.5643635,0.3406143,GALAXY
665,1237663783668088957,17.293088,-0.41911763,20.9446,19.05424,18.33176,17.90402,17.43564,0.1027632,1.91995,0.9688206,0.3964186,0.3218002,GALAXY
666,1237674650460422511,168.27998,0.11176167,20.81889,19.35174,18.58424,18.14888,17.84936,0.07958455,1.63678,0.7697773,0.4511719,0.3046913,GALAXY
667,1237678598092555023,4.70600309999998,3.2332447,24.4406,24.1067,22.04224,21.11945,20.33067,0.6397652,2.25466,2.414671,1.006975,0.6566811,GALAXY
668,1237667429546525145,118.05467,10.830454,22.50758,20.69107,19.18946,18.20893,17.67233,0.0001926266,1.952803,1.367542,0.506052,0.7902107,STAR
669,1237663784206008414,19.65484,0.18528806,21.88363,19.86414,18.63935,18.26836,17.8528,0.1965994,1.992157,1.304245,0.4838047,0.3340244,GALAXY
670,1237648722299125961,167.78361,0.65300257,22.00155,19.87173,18.69811,18.19786,17.83834,0.18272,2.114962,1.260286,0.5086002,0.3309517,GALAXY
671,1237660765368877225,118.28552,22.146892,18.41797,16.88435,16.32775,16.1459,16.0619,-0.0001209745,1.52718,0.5588341,0.1769829,0.08940506,STAR
672,1237652942095253966,345.16467,13.193899,23.73368,22.32489,20.87109,19.8343,19.47856,8.394916e-05,1.333723,1.586843,1.031401,0.3277493,STAR
673,1237648722299125893,167.74664,0.77018024,21.35429,19.48507,18.46208,18.01883,17.67452,0.154008,1.914692,1.098476,0.469759,0.334486,GALAXY
674,1237678598092554949,4.82495899999998,3.149011,22.84137,21.6376,20.19892,19.71398,19.21438,0.2658072,1.399128,1.474188,0.5372524,0.3804703,GALAXY
675,1237674649924403504,170.12339,-0.35185248,23.94286,21.6713,20.17414,19.45308,19.06141,0.4032789,2.549545,1.664225,0.6893826,0.388443,GALAXY
676,1237678598092424286,4.50002979999999,3.2778845,25.33019,25.36625,23.24632,21.93542,21.09579,0.8800654,1.618414,2.294144,1.557255,0.9218674,GALAXY
677,1237659118787822213,220.37079,48.613976,23.76049,21.43806,19.83045,18.93371,18.36515,-0.0001137227,2.429306,1.581173,0.8964272,0.5815105,STAR
678,1237656242232755325,329.33363,12.542558,22.87495,21.13707,20.34569,20.01677,19.77327,-0.0003946339,1.983543,0.7895412,0.3287392,0.2363987,STAR
679,1237655108910907409,167.06506,59.317649,18.8124,17.75763,17.44939,17.34608,17.29923,-0.0001453557,1.064459,0.2878838,0.1102219,0.04929924,STAR
680,1237674650997358700,168.38002,0.50590354,20.22955,19.56294,19.34351,19.25379,19.26978,0.02955294,0.8974533,0.3516808,0.1623402,0.1246052,GALAXY
681,1237674650460356768,168.09825,0.15727722,21.02812,19.49081,18.69434,18.39504,18.17283,0.04886002,1.612574,0.7007751,0.3509436,0.270875,GALAXY
682,1237667783345373606,122.97238,11.450405,19.57119,18.4851,18.33273,18.11986,18.09437,0.0001054954,1.114439,0.2074451,0.1814938,0.01622963,STAR
683,1237648721761992931,167.17042,0.3917855,19.59406,18.39601,17.96772,17.6573,17.47463,0.02531278,1.269758,0.5073204,0.2757998,0.215766,GALAXY
684,1237661351628963990,166.42157,54.982241,25.26541,20.76229,19.33637,18.01454,17.31753,-5.277432e-05,4.951283,1.415854,1.326141,0.6996517,STAR
685,1237666338115551373,17.284229,-0.92534562,20.90987,19.19079,18.45253,18.00926,17.61765,0.0627533,1.799784,0.8138313,0.4329147,0.309536,GALAXY
686,1237660765368942967,118.33638,22.332385,19.64216,18.4853,18.40442,18.43493,18.4479,-1.039634e-05,1.175436,0.06297493,-0.02458191,-0.02258682,STAR
687,1237654653641228626,133.04162,47.746352,22.28881,21.259,20.76948,20.5759,20.22923,-0.0008503043,1.057182,0.5057163,0.1883354,0.3501434,STAR
688,1237648720667018475,118.74936,-0.47088196,19.12452,17.01744,15.95459,15.6751,15.51249,-0.0001253393,2.181179,0.9549007,0.2955399,0.1639128,STAR
689,1237655499210162586,223.87387,-1.671473,20.35514,20.08032,20.42168,20.63782,20.90893,0.000435751,0.2965279,-0.3090115,-0.2099094,-0.241581,STAR
690,1237657589780054073,160.65757,51.846715,18.12495,17.14524,16.88414,16.79136,16.7778,-0.0001450736,0.9890137,0.2494888,0.09586716,0.01670074,STAR
691,1237666339726622814,18.324068,0.22408732,20.73113,19.62063,18.88242,18.49507,18.21115,0.133299,1.241911,0.7388096,0.3883038,0.2384529,GALAXY
692,1237648721750720797,141.49356,0.24687738,21.09842,18.90623,17.74761,17.36394,17.13362,0.0001062427,2.249599,1.135656,0.3958855,0.2355976,STAR
693,1237657589778612240,155.67585,50.550151,18.31185,17.9161,17.91357,18.00558,18.10854,-9.747039e-05,0.4173431,-0.01893425,-0.0852108,-0.1085548,STAR
694,1237648721204084858,119.09321,-0.027568021,20.17662,18.4826,17.80423,17.56458,17.46089,7.627188e-05,1.706062,0.6631527,0.2181091,0.1368618,STAR
695,1237659120398762033,221.98209,49.251654,22.47325,19.67416,18.08003,16.64934,15.90471,-0.0002088176,2.835279,1.597429,1.430023,0.7371416,STAR
696,1237658203431370899,163.35956,46.858009,22.42152,20.12653,18.75838,17.66763,17.09743,0.0001035071,2.26881,1.383663,1.086586,0.5866623,STAR
697,1237678598629491296,4.88451800000001,3.633388,24.20149,21.9527,20.48554,19.96107,19.47036,0.2643366,2.721672,1.485838,0.5362968,0.3796215,GALAXY
698,1237674650460422444,168.24155,0.11909015,20.4967,18.90145,18.12179,17.83681,17.63555,0.07934137,1.469326,0.6468067,0.3403997,0.234458,GALAXY
699,1237663784749563913,34.944903,0.62011938,18.9619,18.10688,17.9235,17.80045,17.78672,-0.0001920144,0.8617687,0.1991425,0.1114311,0.02529335,STAR
700,1237659131673575518,221.80602,48.238154,19.65653,19.47366,19.85585,20.19582,20.36024,-0.0002600608,0.1959858,-0.3985233,-0.3364468,-0.1694717,STAR
701,1237678598092620409,4.885266,3.141138,22.70199,21.71041,20.37132,19.80988,19.52415,0.2657975,1.068283,1.386372,0.5864048,0.1956177,GALAXY
702,1237667429009982613,118.85749,10.754794,22.35958,21.50541,21.568,21.68316,21.05549,-0.001106672,0.7988434,0.04584885,-0.1778946,0.5729656,STAR
703,1237666338115551370,17.280184,-0.90470046,20.06559,18.25281,17.49785,17.13657,16.73879,0.06281003,1.902956,0.853508,0.3725443,0.3082857,GALAXY
704,1237658206115659847,162.28202,48.883759,23.88305,21.74837,20.26227,19.20324,18.61945,-0.0001611495,2.203156,1.515207,1.027321,0.5843868,STAR
705,1237678778477642177,358.931,5.792506,22.72724,22.57618,20.67819,20.00206,19.78062,0.4663402,0.3049793,1.799154,0.6340008,0.3727837,GALAXY
706,1237678620104000493,4.12708450000002,3.4742842,23.71506,24.2387,22.71088,21.35348,20.31537,0.6768743,-0.5044689,1.889374,1.368393,0.91185,GALAXY
707,1237667292106065399,118.38156,10.765698,23.57815,22.42289,20.99963,20.00427,19.19156,0.0001493539,1.830349,1.60133,1.077297,0.675806,STAR
708,1237669680112861986,357.1276,6.8995887,24.18413,23.4545,22.66773,21.0232,20.15462,0.8791158,1.020706,0.8439903,1.709976,0.8544827,GALAXY
709,1237666339726753979,18.637147,0.23376622,20.38773,18.5828,17.77818,17.42285,17.10583,0.04494008,1.882605,0.8156395,0.3634691,0.308569,GALAXY
710,1237669516366971870,357.44012,6.2931359,23.98623,25.00877,23.91514,22.18347,21.15322,1.237717,-1.210676,0.432066,1.912251,0.8772106,GALAXY
711,1237674650460160211,167.5961,0.18874235,21.90431,20.0215,18.99395,18.61761,18.31032,0.1235969,1.952564,0.9933319,0.4413967,0.3097458,GALAXY
712,1237658203420819644,134.3371,35.999901,19.7539,18.71821,18.43344,18.31802,18.33962,0.0002191215,1.056576,0.2935123,0.1095695,-0.01259041,STAR
713,1237663204921901084,17.644888,0.76820547,21.54025,19.34363,18.43084,17.88115,17.41789,0.09078084,2.19433,1.055094,0.4867306,0.3770685,GALAXY
714,1237658192151183545,132.89397,36.354759,19.29103,18.90441,18.9589,19.01703,19.07265,0.0003004763,0.4091663,-0.04910851,-0.05928421,-0.04776764,STAR
715,1237663784205090980,17.5902,0.037947172,22.14278,20.74256,20.34859,20.20441,19.88064,0.05128219,1.715443,0.5295963,0.2063999,0.148407,GALAXY
716,1237672766060692242,357.50506,5.1269096,23.60527,23.52072,22.17515,21.01545,20.05665,0.7386042,0.03931046,1.636856,1.194799,0.8146057,GALAXY
717,1237658802567381231,156.50102,51.989367,23.76123,21.05892,19.52824,18.92115,18.42128,-5.897717e-05,2.775858,1.51799,0.6253433,0.4806805,STAR
718,1237648721762254903,167.77332,0.3253548,20.68664,18.80536,17.95942,17.52525,17.21,0.09679831,1.94058,0.9153595,0.4920797,0.2564363,GALAXY
719,1237666340800626797,18.910647,1.1122436,20.75472,19.04577,18.29667,17.90382,17.63942,0.06403767,1.597584,0.7659168,0.358963,0.2795715,GALAXY
720,1237669516904235810,358.37173,6.755975,25.11297,24.2626,22.65402,21.45336,20.77123,1.268051,1.654079,2.282906,1.101475,0.7164459,GALAXY
721,1237663785278898238,17.71401,0.95424178,21.94999,20.15817,19.18171,18.61825,18.21349,0.1245486,1.719002,0.8248749,0.453537,0.3353271,GALAXY
722,1237678617970147445,35.332372,1.3816426,18.14108,16.56957,15.89827,15.66381,15.54837,0.0001623936,1.58777,0.6567192,0.2388468,0.1134787,STAR
723,1237674651533967438,167.72188,0.98201323,21.00325,19.229,18.14766,17.71239,17.40085,0.09775639,1.815592,0.9438438,0.4275322,0.3506241,GALAXY
724,1237666338653667484,20.191636,-0.62006001,19.42674,18.94653,19.01891,18.94041,18.73244,0.09333009,0.5493317,0.1097317,0.1713028,0.02069473,GALAXY
725,1237678598629490972,4.90956499999999,3.578671,23.14232,21.27241,19.742,19.22121,18.78729,0.2640402,2.064898,1.541849,0.5298805,0.3817692,GALAXY
726,1237663782594478195,17.54412,-1.2154929,20.83563,19.24319,18.41406,18.05902,17.68173,0.07825098,1.560528,0.7206898,0.3654499,0.2336388,GALAXY
727,1237674651533967503,167.77526,1.0378994,21.14947,19.36667,18.24978,17.86706,17.70126,0.1870955,1.834576,0.9735107,0.3916092,0.2195435,GALAXY
728,1237667429009785999,118.34984,10.682364,23.63462,20.88799,20.34345,20.09305,19.96477,0.0003904439,2.783079,0.5384712,0.275383,0.111742,STAR
729,1237646796525994794,119.01582,-0.36957272,21.35495,18.97178,17.86763,17.41382,17.20773,0.0001747393,2.405649,1.116211,0.4387131,0.2232265,STAR
