objid,ra,dec,mag_u,mag_g,mag_r,mag_i,mag_z,spec_z,u_g_color,g_r_color,r_i_color,i_z_color,class
1237661362912559793,214.91677,44.401768,24.53115,23.78971,21.82258,20.64261,20.06297,0.6499932,1.414099,2.019056,1.13377,0.6409969,GALAXY
1237661362375688947,214.70348,44.136007,23.05166,24.28495,22.84696,21.48699,20.4213,0.9184901,-1.105862,1.516176,1.345318,0.9802036,GALAXY
1237661435391182083,214.61149,44.172335,24.04756,23.97725,22.03625,20.95577,20.35381,0.6541704,-0.04165649,2.07391,1.16646,0.637928,GALAXY
1237661362375689015,214.75685,44.034557,23.63668,23.79705,22.83131,21.68277,20.48166,0.9937416,0.3976574,0.9222736,1.236275,1.150581,GALAXY
1237661434854310513,214.35205,43.829542,24.3765,23.59342,22.60837,21.5541,20.54058,0.7239076,1.085325,1.358128,1.055676,1.050804,GALAXY
1237661361838752503,214.37997,43.778983,24.22757,23.43958,21.92727,20.91639,20.19739,0.5795562,1.350138,1.543215,1.098879,0.7378101,GALAXY
1237661434854311128,214.4775,43.864671,23.96651,23.92449,22.47672,21.41922,20.67847,0.6055632,0.727293,1.780916,1.027792,0.7243042,GALAXY
1237661361838817608,214.47099,43.643511,26.24741,24.15028,22.65912,21.24653,20.31724,0.7910528,4.912785,0.9176064,1.098879,0.9150085,GALAXY
1237661435928052825,214.7589,44.712894,24.59628,24.22448,22.7045,21.48915,20.57529,0.86815,0.7739887,1.822552,1.22193,1.044035,GALAXY
1237661362912428748,214.66268,44.55455,23.31999,25.09307,22.11875,21.06307,20.12277,0.8677744,-2.38875,3.512768,1.027592,0.9648018,GALAXY
1237661362912429021,214.64877,44.494673,25.1305,24.84077,22.07502,20.8721,20.15628,0.7562736,1.282175,2.712839,1.143154,0.7747803,GALAXY
1237661435391182170,214.59908,44.307608,24.76577,24.49223,23.34129,21.70611,20.79458,0.8733029,1.588917,1.642904,1.678585,0.964798,GALAXY
1237661362375557618,214.30027,44.148959,25.40916,23.66516,21.8904,20.70958,20.12267,0.5590706,1.848822,2.037466,1.122131,0.6288719,GALAXY
1237661362375623519,214.53076,44.065684,24.29004,23.72205,22.35461,21.0976,20.31509,0.5557122,1.127119,1.353046,1.343224,0.7329559,GALAXY
1237661362375623577,214.5498,43.98642,24.22357,23.43272,22.06751,21.05349,20.27605,0.6671505,1.503307,1.484301,1.173359,0.6847191,GALAXY
1237661434854310824,214.48986,43.894798,24.42954,23.16062,22.07499,20.87182,20.1375,0.6602916,1.769135,1.326374,1.283369,0.6647453,GALAXY
1237661362375557830,214.36655,44.109862,23.04893,24.09038,22.06807,20.79304,20.09015,0.7227789,-1.334408,2.406616,1.304638,0.7362061,GALAXY
1237661362375623219,214.55723,44.060573,24.87953,23.75037,22.01399,20.98798,20.17661,0.5866004,0.7928181,1.864594,0.9969006,0.8272514,GALAXY
1237661434317374486,213.99976,43.596236,24.02195,23.97152,21.97032,21.0031,20.2009,0.5920823,0.2396984,2.010994,1.046463,0.7006416,GALAXY
1237661434854310426,214.32684,43.824586,24.28049,23.29149,22.09653,21.18259,20.51094,0.4988416,1.402798,1.256277,1.019131,0.6910934,GALAXY
1237661434854245875,214.28662,43.931708,24.42292,23.80834,23.01761,21.71248,20.77645,0.6967767,0.9066772,1.216454,1.258171,0.6847725,GALAXY
1237661361838752586,214.30096,43.753707,25.87066,24.60032,23.23116,21.90143,20.63498,0.9718672,2.178753,1.740084,1.396454,1.192122,GALAXY
1237658203446772280,214.68554,44.894278,24.68803,24.97549,22.65979,21.48804,20.29963,0.7740284,0.2294712,3.096247,1.143648,1.068754,GALAXY
1237661362912429050,214.48855,44.569595,22.45667,24.19051,23.32673,21.70726,20.5513,0.6638635,-1.342777,1.421686,1.157881,1.250177,GALAXY
1237661435927921585,214.4989,44.758757,24.19918,23.55752,22.39812,21.41258,20.64827,0.6665135,1.560522,1.417606,1.075565,0.6509304,GALAXY
1237661362912494244,214.71356,44.565746,23.08532,23.60715,22.06004,20.8224,20.33937,0.6635861,-0.8947086,1.866035,1.257786,0.6437607,GALAXY
1237658203446706885,214.61087,45.007477,25.15552,23.25588,21.62497,20.37902,19.69046,0.5789304,2.470585,1.796169,1.186626,0.6844044,GALAXY
1237658203446772016,214.64764,44.923693,22.52979,22.43584,22.40573,22.00276,22.39542,0.3961226,0.07714272,0.06628799,0.3791275,-0.4775429,GALAXY
1237661435391050861,214.19368,44.409234,24.36897,23.99057,22.33981,21.27695,20.66545,0.6649041,1.052975,2.13134,1.133888,0.6575451,GALAXY
1237661435391115789,214.43967,44.233848,23.45674,22.03871,21.82388,21.59914,21.51089,0.0140169,1.534657,0.2089806,0.2018547,0.02689171,GALAXY
1237661434854245097,214.17127,43.932468,24.20823,24.26114,22.86003,21.72312,20.97349,0.697059,-0.7553062,2.107998,1.07263,0.6528263,GALAXY
1237661434854244922,214.12793,43.936985,24.18663,25.06053,23.31783,22.12005,21.25004,0.7225835,-1.469784,2.660439,1.233004,1.030596,GALAXY
1237661434854245815,214.20273,43.89815,24.94918,23.78632,22.22907,21.33303,20.70126,0.6521879,1.731556,1.510157,1.021505,0.6330986,GALAXY
1237661362375491821,214.19991,44.075631,22.07204,21.87998,21.5864,21.31139,21.3406,0.4582718,0.28438,0.3041878,0.2727146,-0.0449276,GALAXY
1237661434854245444,214.24938,43.923301,24.4707,25.09254,22.15425,21.23594,20.34064,0.5907649,-0.6917133,3.551991,1.016188,0.804678,GALAXY
1237661362375557395,214.26931,44.066306,22.92584,21.21918,20.6345,20.22143,19.98067,0.1763656,1.879702,0.627634,0.4146252,0.1881332,GALAXY
1237661434854244985,214.11326,43.877433,23.97152,23.21464,21.66622,20.44551,19.75118,0.6990008,1.034172,1.624331,1.275898,0.6487865,GALAXY
1237661434317309092,213.87213,43.560492,25.06013,23.99591,22.194,21.11127,20.21758,0.6750929,1.372622,1.743563,1.273758,0.7562599,GALAXY
1237661434317309089,213.92439,43.678537,23.92508,23.93792,22.3718,21.19624,20.43659,0.7446016,0.3930149,1.757376,1.376537,0.6999855,GALAXY
1237661435391116833,214.48521,44.396477,24.16337,24.8939,23.53689,22.37277,21.12105,1.00242,1.460428,3.098133,1.317007,0.9940243,GALAXY
1237661362912363040,214.36042,44.502031,24.81782,23.09215,22.15695,20.96397,20.25893,0.7635122,2.877903,1.059681,1.154381,0.7124252,GALAXY
1237661362912363514,214.43935,44.511114,24.96935,23.58552,23.24856,21.99988,20.47878,0.7280078,3.596376,0.3938942,1.237267,1.183165,GALAXY
1237661362912297641,214.17946,44.582373,23.49254,23.03636,21.84546,20.80141,20.11162,0.6076836,0.3913784,1.291622,1.010454,0.7459526,GALAXY
1237661435391050156,214.27641,44.415678,23.69662,24.25126,22.34695,21.17914,20.4835,0.6058633,0.2118168,2.33914,1.21435,0.6523304,GALAXY
1237661361301684877,213.52115,43.5598,23.97482,23.19776,21.46062,20.40462,19.71617,0.525209,1.78583,1.855978,1.022499,0.7370644,GALAXY
1237661361301685038,213.49627,43.498962,23.18537,24.36667,22.92957,21.44077,20.50598,0.7786087,-1.109957,1.575535,1.620258,0.9661007,GALAXY
1237661362375361263,213.81675,44.17973,23.98949,23.86319,21.9428,20.73589,19.85308,0.6509336,0.1512032,2.051996,1.314005,0.7284908,GALAXY
1237661434854180217,214.00262,43.996101,25.20909,23.78046,22.11863,21.13845,20.36631,0.5931333,2.993385,1.822329,1.080452,0.6911316,GALAXY
1237661361838555950,213.88189,43.887219,25.32591,25.23864,22.49203,21.14203,20.21723,0.744123,0.4484138,3.187326,1.304825,0.9819241,GALAXY
1237661361838555684,213.83323,43.898183,24.23332,22.99833,22.25784,20.6553,20.11315,0.7923357,1.915079,0.9753151,1.417955,0.6544228,GALAXY
1237661361838621188,213.92926,43.77687,23.98698,22.93964,22.43225,21.14149,20.28572,0.7132859,0.9825153,0.7666512,1.01844,0.9124565,GALAXY
1237661362375491976,214.18359,44.288276,22.83068,22.99245,21.9163,20.73583,20.06848,0.8591507,-0.2620335,1.166592,1.218161,0.6725044,GALAXY
1237661362375361133,213.66443,44.246622,23.9739,23.74195,21.51475,20.48683,19.82284,0.6031781,0.1413536,2.351357,1.051199,0.6689835,GALAXY
1237661434854114512,213.81918,44.125355,25.21239,24.01956,22.78954,21.66202,21.3841,0.7535299,2.606249,1.904362,1.028948,0.6738605,GALAXY
1237661434854113879,213.77248,44.057553,23.86114,23.50701,22.0241,21.10279,20.30507,0.5335186,0.2437878,1.799227,0.996376,0.6853218,GALAXY
1237661361838489870,213.59956,43.898155,21.39372,21.2882,21.00544,20.87806,20.97914,0.6745459,0.2313042,0.3384514,0.1379108,-0.08131599,GALAXY
1237661361838490351,213.56412,43.993461,25.6918,23.46091,22.068,21.13423,20.3567,1.646429,3.090681,1.576607,1.022427,0.7423878,GALAXY
1237661362912297293,214.05678,44.599809,23.70557,21.939,21.1774,20.86954,20.31668,0.3943808,1.976433,0.8035183,0.2841263,0.5551624,GALAXY
1237661435390984985,214.04311,44.454349,24.57081,24.169,22.24656,21.15332,20.41083,0.6620179,1.058817,2.165312,1.116545,0.6839371,GALAXY
1237661435390985628,214.14132,44.434436,24.98709,25.28349,23.39081,21.79842,21.16226,1.720821,-1.614918,2.594357,1.221457,1.043772,GALAXY
1237661435390984605,214.04163,44.370025,24.59938,23.82409,22.45506,21.23933,20.19855,0.8537569,1.078979,1.447676,1.311171,0.9859028,GALAXY
1237661433780438182,213.67214,43.192616,23.64024,23.62877,22.20001,21.21386,20.57357,0.6707016,0.5366268,1.585003,0.9861183,0.6370678,GALAXY
1237661360764945036,213.71859,42.95603,23.96982,23.35303,21.91682,20.69854,20.1381,0.7401118,1.619703,1.631176,1.187216,0.6416492,GALAXY
1237661361301750617,213.64871,43.366651,24.24583,24.04986,22.82852,21.3563,20.2654,0.6831982,0.5727673,1.414381,1.426813,1.055914,GALAXY
1237661361301685061,213.56793,43.387498,23.51833,24.29259,23.08744,21.67077,20.44369,0.8596747,0.5121422,1.131027,1.711485,1.011065,GALAXY
1237661361301750026,213.70479,43.305781,21.76685,21.39924,20.75161,20.19669,19.73479,0.5756465,0.4101391,0.7073231,0.5447083,0.470747,GALAXY
1237661361301684969,213.57056,43.406695,23.61877,23.12409,22.14047,21.06903,20.20511,0.7466182,1.404602,1.008163,1.050854,0.7103519,GALAXY
1237661360764945065,213.80488,43.023531,24.99285,24.78453,22.56742,21.44644,20.80271,0.8594297,0.800293,2.897791,1.133038,0.7391453,GALAXY
1237661433780503177,213.78908,43.180255,24.92964,24.52429,23.33015,21.93704,20.7679,0.7292317,1.206337,1.461147,1.166611,0.9530468,GALAXY
1237661361301816040,213.99463,43.301426,23.34332,23.81629,22.12551,21.02586,20.30154,0.5766023,-0.569931,1.856037,1.117393,0.6698704,GALAXY
1237661361301815355,213.95489,43.316623,23.79276,22.32702,22.27045,21.82885,22.60385,1.772379,1.577784,0.04967308,0.4549065,-0.7887878,GALAXY
1237661361301815910,214.06177,43.419381,22.76167,23.96214,22.84337,21.20408,20.20395,0.7294314,-1.462057,1.397825,1.699896,1.067184,GALAXY
1237661434317439970,214.08208,43.456725,23.35807,23.80026,22.50915,21.61609,20.71401,0.5961778,-0.0327816,1.317102,1.022173,0.6705265,GALAXY
1237661434317374483,213.94747,43.505969,24.1324,23.97792,22.26222,21.15914,20.36552,0.530218,0.6809502,1.939867,1.151993,0.6892891,GALAXY
1237661360765076253,214.01436,42.840244,25.47458,25.03165,22.23303,20.99662,20.40572,0.6405594,1.620667,2.809855,1.2633,0.6415348,GALAXY
1237661360765010604,213.85351,42.948338,25.43745,24.46968,22.4594,21.54566,20.3326,0.8618048,1.881273,2.223867,0.9968758,1.264355,GALAXY
1237661360765141790,214.20775,42.804951,25.09451,23.41972,21.916,20.78597,20.04941,0.6121118,2.580391,1.530554,1.110516,0.6810093,GALAXY
1237661360765076323,214.1155,42.854803,24.74082,23.9468,22.32522,21.14342,20.25888,0.8175746,1.291046,1.586931,1.049728,0.8966331,GALAXY
1237661360765075682,214.06331,42.846081,21.45446,20.97688,20.54918,20.33148,19.99319,0.3262252,0.5596523,0.4597034,0.2382793,0.3667984,GALAXY
1237661360765141386,214.22993,42.831276,24.40938,24.39865,22.18188,21.21876,20.46062,0.7529607,0.04524231,2.946619,1.01741,0.66642,GALAXY
1237661360765141801,214.25418,42.856843,22.88702,24.13713,23.01256,21.83781,20.81629,0.6433332,-1.048399,1.108116,1.086651,0.7931461,GALAXY
1237661433780633941,214.17983,42.965738,23.26934,24.24101,22.20095,21.28218,20.58095,0.6103782,0.8471794,2.239088,1.05476,0.6454582,GALAXY
1237661433780634759,214.16869,42.989977,24.49768,24.6539,22.54509,21.58415,20.89196,0.5250171,1.768223,2.045811,1.053923,0.7476692,GALAXY
1237661433780700316,214.28043,42.98241,24.36586,23.98429,22.5928,21.34524,20.53852,1.236929,1.082043,1.536135,1.210304,0.8773041,GALAXY
1237661361301947208,214.3411,43.127758,25.71885,24.66516,22.03896,20.68866,19.91175,0.7595501,1.449112,2.938799,1.368515,0.7467957,GALAXY
1237661433780634271,214.2126,43.156043,24.59432,24.22544,22.72072,21.44559,20.70336,0.6680719,0.05451965,2.19136,1.335304,0.7235966,GALAXY
1237661361302012922,214.48665,43.176886,24.44882,24.76367,23.1516,21.87276,20.69406,0.7237592,-0.0969677,2.601501,1.305431,1.302841,GALAXY
1237661433780568989,214.09378,43.115221,23.76423,23.34545,22.27365,21.19619,20.59435,0.6596877,0.3717575,1.195616,1.207834,0.6450634,GALAXY
1237661361301946605,214.40283,43.276075,21.99187,21.9862,21.52717,21.4794,20.82606,0.3841431,0.003276825,0.4914455,0.04419327,0.6215172,GALAXY
1237661361301881437,214.16918,43.312015,24.32855,24.65866,22.0701,20.87655,20.20877,0.669686,-0.3601131,3.027885,1.181156,0.6745644,GALAXY
1237661434317439689,214.1688,43.44376,23.98115,24.50869,22.90036,21.77765,20.71747,0.7228902,0.4939804,2.027666,1.115343,0.9613991,GALAXY
1237661434317504994,214.32442,43.354981,21.82533,21.78216,21.77762,21.81867,21.2593,1.476893,0.1164169,0.04679871,-0.07176208,0.7725258,GALAXY
1237661434317439986,214.11058,43.475135,24.648,24.23744,22.83568,21.68338,20.97881,0.7827904,0.8738346,1.65048,1.148157,0.6679382,GALAXY
1237661433243960165,214.46011,42.528801,24.11862,23.91537,22.04985,20.83965,20.31952,0.6138088,0.3988495,1.84025,1.218012,0.6567841,GALAXY
1237661433243960211,214.5535,42.602117,24.45933,24.90467,22.77015,21.53297,20.63837,0.8935283,0.1814957,2.720572,1.135584,0.9370651,GALAXY
1237661433243894400,214.41421,42.608342,24.79869,23.06862,21.66251,20.73099,20.03467,0.5331721,1.875393,1.519062,0.9794998,0.6865673,GALAXY
1237661360765141311,214.41654,42.809715,22.03882,21.7064,21.29406,20.6782,20.37624,0.8937657,0.3862228,0.4014988,0.609127,0.3068199,GALAXY
1237661360765206848,214.42464,42.750321,25.42158,23.12661,21.96943,20.79697,20.05967,0.6763779,2.893627,1.098801,1.177704,0.7215729,GALAXY
1237661360765207129,214.57179,42.76557,25.04468,22.82261,22.13982,20.99505,20.20368,0.6354164,2.842348,0.7363777,1.079708,0.8277245,GALAXY
1237661434317439987,214.08478,43.423597,23.79507,24.03243,22.56392,21.23047,20.58117,0.6703625,-0.3182659,1.681541,1.374636,0.6585464,GALAXY
1237661361302012951,214.54545,43.094102,23.68117,24.6707,23.08337,21.72983,20.81677,0.7903751,-0.5521202,1.561989,1.7805,1.023438,GALAXY
1237661361302012605,214.56951,43.163568,22.98369,22.15839,22.0961,21.54769,21.99294,0.1779117,0.6534634,0.1162643,0.5395908,-0.3219738,GALAXY
1237661361302012831,214.53059,43.120073,24.88045,24.25888,22.71609,21.0582,20.29463,0.8544582,1.420712,1.741745,1.53194,0.8427105,GALAXY
1237661361838818126,214.55178,43.58727,24.55701,24.95717,22.80577,21.5289,20.63915,0.7773066,0.9207954,2.290726,1.198446,0.9293957,GALAXY
1237661360765338596,214.84834,42.593198,24.2894,24.44073,22.79342,21.53293,20.66246,0.8190731,0.7976875,1.934515,1.572416,0.8458309,GALAXY
1237661360765338421,214.77595,42.617198,25.4852,23.8648,22.28604,21.13125,20.26179,0.7969545,2.519699,1.939215,1.20767,0.8425789,GALAXY
1237661360765338693,214.87702,42.635091,24.21202,25.71285,23.36485,22.64584,20.86769,1.014777,-1.589758,3.568726,1.220213,1.945934,GALAXY
1237661433780896741,214.86756,42.8829,24.02323,23.66592,22.62346,21.75554,20.82168,0.8678496,0.7889938,0.9295254,1.214754,0.6644497,GALAXY
1237661433780830344,214.82199,42.946952,24.36152,24.6728,22.9751,21.75472,20.86972,0.6728249,-0.7474613,2.552162,1.178675,0.878376,GALAXY
1237661433780830426,214.84698,42.85812,21.62777,21.2734,20.54799,21.61827,20.95204,0.266515,0.3439674,0.7460899,-1.03458,0.4345341,GALAXY
1237661433780765927,214.59075,42.968488,25.32751,24.41678,23.70067,22.00507,20.73726,0.8189219,2.695875,1.173689,1.601576,1.083916,GALAXY
1237661361302143763,214.76528,43.011029,24.07685,23.78263,22.35526,21.25061,20.33861,0.8447708,2.478231,1.420967,1.123032,0.893837,GALAXY
1237661361302012860,214.53367,43.073712,22.50966,23.7273,22.23955,21.10484,20.33737,0.6701156,-0.9025097,1.635281,1.124187,0.7463093,GALAXY
1237661361302012193,214.60937,43.205026,21.863,21.68564,21.55335,21.29717,21.82242,0.3938549,0.2090263,0.1603775,0.24856,-0.4840088,GALAXY
1237661434317636778,214.78388,43.34366,25.61601,23.89206,23.34757,21.69165,20.84834,0.8494217,3.328405,0.5530357,1.785742,0.8858566,GALAXY
1237661361838883479,214.7389,43.489422,23.26143,23.18147,21.83233,20.6859,20.05909,0.6637797,0.3891449,1.353083,1.12569,0.6710873,GALAXY
1237661361838883770,214.7838,43.528361,24.43237,24.3879,22.32528,21.14234,20.43541,0.5965811,0.8665314,2.801878,1.055676,0.9297333,GALAXY
1237661361838949060,214.84044,43.565795,23.80345,24.78196,22.36871,20.99941,20.21115,0.6655761,-1.24497,2.694958,1.361742,0.8203754,GALAXY
1237661361838883727,214.77793,43.598019,23.40932,23.35488,22.66561,21.3558,20.42958,0.6676795,1.132586,0.8642159,1.081322,0.8887634,GALAXY
1237661433244091370,214.92158,42.394843,25.32859,23.95772,22.42994,21.18405,20.37417,0.8453062,1.856537,1.707666,1.066435,0.8894939,GALAXY
1237661360765272529,214.66361,42.649135,23.46611,23.20936,22.53981,21.33108,20.58832,0.8182937,0.8233547,0.4136925,1.277506,0.8236332,GALAXY
1237661433244025827,214.74772,42.413916,24.70299,24.45532,22.51953,21.19491,20.54867,0.7372791,1.3901,1.98403,1.289299,0.7305737,GALAXY
1237661360765403999,215.13387,42.651604,23.71992,23.26311,22.14472,20.95631,20.21658,0.6134354,0.4253254,1.285761,1.20191,0.7485809,GALAXY
1237661433780962087,215.14461,42.670212,24.06347,23.36715,22.09605,21.23132,20.45952,0.6119136,0.9074631,1.499903,0.9976139,0.712019,GALAXY
1237661361302209326,215.15077,42.939078,25.44845,24.6339,23.1201,21.63977,20.45884,0.8100159,1.275635,1.878759,1.831238,1.208979,GALAXY
1237661361302078131,214.81748,43.178512,24.36187,23.26282,21.79495,20.68148,20.0337,0.5955221,1.615513,1.469692,1.114773,0.6627045,GALAXY
1237661434317702447,215.04295,43.292612,24.49218,24.4665,22.48756,21.48822,20.58076,0.6145446,0.97118,1.904608,1.127203,0.7169323,GALAXY
1237661361839014240,215.0124,43.428352,24.20023,24.56222,22.47965,21.36885,20.10488,0.6089751,-0.08123589,2.068607,1.09223,1.248354,GALAXY
1237661361838949118,214.90751,43.506699,24.01335,24.162,22.21357,20.83242,20.0198,0.6664649,1.313246,2.243765,1.147736,0.6391983,GALAXY
1237661361838948726,214.89389,43.572639,23.73358,22.91805,21.66307,20.49037,19.62376,0.594983,0.9863205,1.326101,1.157837,0.8129807,GALAXY
1237661433244156731,215.05933,42.340346,24.70605,24.34871,22.6506,21.80776,20.8712,0.7980635,2.762306,1.361635,1.023794,0.6326733,GALAXY
1237661433780896941,214.91183,42.795506,24.44377,24.87036,23.56902,21.93876,21.02266,0.7998781,-0.773344,1.95577,1.537355,0.9646816,GALAXY
1237661433780896232,214.89344,42.865955,24.22859,24.13893,22.38203,21.1194,20.38326,0.7456858,0.4113274,1.883125,1.409008,0.6944942,GALAXY
1237661959908295544,212.48879,50.24407,24.02422,23.79963,22.1741,21.22867,20.63148,0.5283192,1.041527,1.727026,0.997242,0.6892128,GALAXY
1237661959908361205,212.66538,50.004058,25.45062,23.47243,21.93608,20.86341,20.21483,0.579663,2.490387,1.515528,1.124876,0.6766624,GALAXY
1237661959908360257,212.72797,50.164996,21.93424,21.92838,22.09473,21.83299,22.71189,0.07289382,0.1661396,-0.2262688,0.3011322,-1.083752,GALAXY
1237659118785462462,212.53054,50.816172,22.00154,21.96923,21.86252,22.05236,22.93857,1.384712,0.123621,0.07784843,-0.1986847,-0.8402824,GALAXY
1237659131133689986,212.15579,50.811975,22.44843,22.15299,21.97968,21.93784,22.48872,0.0265133,0.3755264,0.1939316,0.05077934,-0.6283779,GALAXY
1237659118785331917,212.18966,51.007031,24.36377,23.45951,21.69353,20.70243,19.80725,0.6072736,1.081961,1.718653,1.060476,0.7846451,GALAXY
1237659131133755816,212.24992,50.818371,22.18549,22.19396,21.72909,21.76946,21.50768,0.422773,0.05148315,0.4861031,0.01875496,0.158226,GALAXY
1237659118785331707,212.2581,50.974323,23.09742,22.79404,21.6062,20.6738,19.80969,0.5391384,0.1645126,1.283983,1.039013,0.6820374,GALAXY
1237659131133690415,212.08536,50.868031,23.25754,23.71981,21.97468,20.73967,20.15066,0.6117345,-0.2697411,1.757563,1.197235,0.6368351,GALAXY
1237662303507645379,212.34209,50.52533,23.89702,23.36274,21.79746,20.68744,20.1054,0.5068791,0.8179836,1.81167,1.031031,0.698452,GALAXY
